UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,property_street,property_city,owner_street,owner_city,owner_state
3282,"026 07 0 176.00","SINGLE FAMILY","136  BUCKINGHAM CT, GOODLETTSVILLE",2013-04-09,120000.00,20130521-0051263,No,0.13,"CITY OF GOODLETTSVILLE",26000.00,95400.00,121400.00,1988,3,2,0,"136  BUCKINGHAM CT"," GOODLETTSVILLE","136  BUCKINGHAM CT"," GOODLETTSVILLE"," TN"
2086,"026 07 0 179.00","SINGLE FAMILY","102  OXFORD CT, GOODLETTSVILLE",2013-04-09,148000.00,20130508-0046263,No,0.19,"CITY OF GOODLETTSVILLE",26000.00,124000.00,150000.00,1989,3,2,0,"102  OXFORD CT"," GOODLETTSVILLE","102  OXFORD CT"," GOODLETTSVILLE"," TN"
39460,"026 07 0 181.00","SINGLE FAMILY","106  OXFORD CT, GOODLETTSVILLE",2013-04-09,186500.00,20151029-0110225,No,0.15,"CITY OF GOODLETTSVILLE",26000.00,125100.00,151100.00,1989,3,2,0,"106  OXFORD CT"," GOODLETTSVILLE","106  OXFORD CT"," GOODLETTSVILLE"," TN"
2087,"026 07 0 182.00","SINGLE FAMILY","107  TUDOR CT, GOODLETTSVILLE",2013-04-09,167900.00,20130521-0051114,No,0.26,"CITY OF GOODLETTSVILLE",26000.00,119600.00,145600.00,1991,4,3,0,"107  TUDOR CT"," GOODLETTSVILLE","107  TUDOR CT"," GOODLETTSVILLE"," TN"
56063,"026 07 0 184.00","SINGLE FAMILY","103 TUDOR  CT, GOODLETTSVILLE",2013-04-09,205000.00,20161101-0115368,No,0.23,"CITY OF GOODLETTSVILLE",26000.00,111100.00,137100.00,1990,3,2,0,"103 TUDOR  CT"," GOODLETTSVILLE","103  TUDOR CT"," GOODLETTSVILLE"," TN"
48754,"026 07 0 190.00","SINGLE FAMILY","111 DIGBY  CT, GOODLETTSVILLE",2013-04-09,179900.00,20160606-0056476,No,0.25,"CITY OF GOODLETTSVILLE",26000.00,111200.00,137200.00,1991,3,2,0,"111 DIGBY  CT"," GOODLETTSVILLE","111  DIGBY CT"," GOODLETTSVILLE"," TN"
18389,"026 07 0 191.00","SINGLE FAMILY","207  ASHTEAD CT, GOODLETTSVILLE",2013-04-09,160000.00,20140708-0060091,No,0.23,"CITY OF GOODLETTSVILLE",26000.00,123200.00,149200.00,1989,3,2,0,"207  ASHTEAD CT"," GOODLETTSVILLE","207  ASHTEAD CT"," GOODLETTSVILLE"," TN"
16949,"026 07 0 192.00","SINGLE FAMILY","101  LIDGATE TER, GOODLETTSVILLE",2013-04-09,108000.00,20140620-0054140,No,0.18,"CITY OF GOODLETTSVILLE",26000.00,120500.00,146500.00,1991,3,2,0,"101  LIDGATE TER"," GOODLETTSVILLE","101  LIDGATE TER"," GOODLETTSVILLE"," TN"
28180,"026 07 0 194.00","SINGLE FAMILY","128  BUCKINGHAM CT, GOODLETTSVILLE",2013-04-09,176000.00,20150311-0020742,No,0.14,"CITY OF GOODLETTSVILLE",26000.00,116300.00,142300.00,1988,3,2,0,"128  BUCKINGHAM CT"," GOODLETTSVILLE","128  BUCKINGHAM CT"," GOODLETTSVILLE"," TN"
25021,"026 09 0 001.00",DUPLEX,"111  SHEVEL DR, GOODLETTSVILLE",2013-04-09,155000.00,20141210-0112972,No,0.61,"CITY OF GOODLETTSVILLE",25500.00,104400.00,136200.00,1964,4,4,0,"111  SHEVEL DR"," GOODLETTSVILLE","111  SHEVEL DR"," GOODLETTSVILLE"," TN"
38079,"026 09 0 004.00","SINGLE FAMILY","117  SHEVEL DR, GOODLETTSVILLE",2013-04-09,124000.00,20150922-0096115,No,0.5,"CITY OF GOODLETTSVILLE",25500.00,92200.00,123000.00,1955,3,1,0,"117  SHEVEL DR"," GOODLETTSVILLE","117  SHEVEL DR"," GOODLETTSVILLE"," TN"
39434,"026 09 0 008.00","SINGLE FAMILY","519  DONALD AVE, GOODLETTSVILLE",2013-04-09,142000.00,20151009-0103043,No,0.48,"CITY OF GOODLETTSVILLE",25500.00,102900.00,128400.00,1959,3,1,0,"519  DONALD AVE"," GOODLETTSVILLE","519  DONALD AVE"," GOODLETTSVILLE"," TN"
21302,"026 09 0 020.00","SINGLE FAMILY","518  DONALD AVE, GOODLETTSVILLE",2013-04-09,214900.00,20141002-0090869,No,0.8,"CITY OF GOODLETTSVILLE",30800.00,117800.00,160700.00,1960,3,2,0,"518  DONALD AVE"," GOODLETTSVILLE","518  DONALD AVE"," GOODLETTSVILLE"," TN"
18373,"026 09 0 021.00","SINGLE FAMILY","516  DONALD AVE, GOODLETTSVILLE",2013-04-09,198900.00,20140820-0075601,No,0.89,"CITY OF GOODLETTSVILLE",30800.00,144500.00,196600.00,1958,3,1,1,"516  DONALD AVE"," GOODLETTSVILLE","516  DONALD AVE"," GOODLETTSVILLE"," TN"
668,"026 09 0 028.00","SINGLE FAMILY","119  CIMA DR, GOODLETTSVILLE",2013-04-09,244000.00,20130227-0019536,No,0.87,"CITY OF GOODLETTSVILLE",30800.00,213000.00,243800.00,1961,5,3,1,"119  CIMA DR"," GOODLETTSVILLE","119  CIMA DR"," GOODLETTSVILLE"," TN"
25022,"026 09 0 030.00","SINGLE FAMILY","205  CIMA DR, GOODLETTSVILLE",2013-04-09,133000.00,20141218-0115948,No,0.91,"CITY OF GOODLETTSVILLE",30800.00,98200.00,129000.00,1957,2,1,0,"205  CIMA DR"," GOODLETTSVILLE","205  CIMA DR"," GOODLETTSVILLE"," TN"
54589,"026 09 0 031.00","SINGLE FAMILY","207 CIMA  DR, GOODLETTSVILLE",2013-04-09,274900.00,20160916-0097516,No,0.94,"CITY OF GOODLETTSVILLE",30800.00,219700.00,279100.00,1958,4,3,0,"207 CIMA  DR"," GOODLETTSVILLE","207  CIMA DR"," GOODLETTSVILLE"," TN"
22724,"026 09 0 035.00","SINGLE FAMILY","221  CIMA DR, GOODLETTSVILLE",2013-04-09,124800.00,20141010-0093992,No,0.9,"CITY OF GOODLETTSVILLE",30800.00,108700.00,139500.00,1958,3,1,1,"221  CIMA DR"," GOODLETTSVILLE","221  CIMA DR"," GOODLETTSVILLE"," TN"
4522,"026 09 0 037.00","SINGLE FAMILY","225  CIMA DR, GOODLETTSVILLE",2013-04-09,160000.00,20130610-0058712,No,0.99,"CITY OF GOODLETTSVILLE",30800.00,172600.00,203400.00,1960,3,2,0,"225  CIMA DR"," GOODLETTSVILLE","225  CIMA DR"," GOODLETTSVILLE"," TN"
21303,"026 09 0 048.00","SINGLE FAMILY","438  MOSS TRL, GOODLETTSVILLE",2013-04-09,105000.00,20140925-0088169,No,0.91,"CITY OF GOODLETTSVILLE",30800.00,70200.00,105000.00,1950,2,1,0,"438  MOSS TRL"," GOODLETTSVILLE","438  MOSS TRL"," GOODLETTSVILLE"," TN"
21304,"026 09 0 056.00","SINGLE FAMILY","408  MOSS TRL, GOODLETTSVILLE",2013-04-09,146000.00,20140909-0082328,No,0.91,"CITY OF GOODLETTSVILLE",30800.00,120800.00,153100.00,1952,3,2,0,"408  MOSS TRL"," GOODLETTSVILLE","408  MOSS TRL"," GOODLETTSVILLE"," TN"
51974,"026 09 0 060.00","SINGLE FAMILY","401 MOSS  TRL, GOODLETTSVILLE",2013-04-09,165000.00,20160719-0074017,No,0.92,"CITY OF GOODLETTSVILLE",30800.00,157100.00,187900.00,1955,3,1,1,"401 MOSS  TRL"," GOODLETTSVILLE","401  MOSS TRL"," GOODLETTSVILLE"," TN"
19811,"026 09 0 061.00","SINGLE FAMILY","403  MOSS TRL, GOODLETTSVILLE",2013-04-09,145900.00,20140828-0078685,No,0.91,"CITY OF GOODLETTSVILLE",30800.00,133000.00,163800.00,1953,3,2,0,"403  MOSS TRL"," GOODLETTSVILLE","403  MOSS TRL"," GOODLETTSVILLE"," TN"
48724,"026 09 0 074.00","SINGLE FAMILY","441 MOSS  TRL, GOODLETTSVILLE",2013-04-09,142000.00,20160518-0049597,No,0.82,"CITY OF GOODLETTSVILLE",30800.00,89200.00,123600.00,1950,2,1,0,"441 MOSS  TRL"," GOODLETTSVILLE","441  MOSS TRL"," GOODLETTSVILLE"," TN"
13379,"026 12 0 016.00","SINGLE FAMILY","2403  MANSKER DR, MADISON",2013-04-09,125000.00,20140331-0026323,No,0.94,"GENERAL SERVICES DISTRICT",37000.00,105700.00,142700.00,1960,3,2,0,"2403  MANSKER DR"," MADISON","2403  MANSKER DR"," MADISON"," TN"
25023,"026 13 0 002.02","SINGLE FAMILY","350  PLEASANT GREEN DR, GOODLETTSVILLE",2013-04-09,175000.00,20141223-0117339,No,0.68,"CITY OF GOODLETTSVILLE",30800.00,113100.00,146700.00,1962,4,2,0,"350  PLEASANT GREEN DR"," GOODLETTSVILLE","350  PLEASANT GREEN DR"," GOODLETTSVILLE"," TN"
8907,"026 13 0 005.00","SINGLE FAMILY","421  MOSS TRL, GOODLETTSVILLE",2013-04-09,100000.00,20131028-0111877,No,0.9,"CITY OF GOODLETTSVILLE",30800.00,159300.00,190100.00,1951,4,3,0,"421  MOSS TRL"," GOODLETTSVILLE","421  MOSS TRL"," GOODLETTSVILLE"," TN"
38080,"026 13 0 009.00","SINGLE FAMILY","429  MOSS TRL, GOODLETTSVILLE",2013-04-09,144000.00,20150928-0098441,No,0.73,"CITY OF GOODLETTSVILLE",30800.00,100700.00,131500.00,1950,2,2,0,"429  MOSS TRL"," GOODLETTSVILLE","429  MOSS TRL"," GOODLETTSVILLE"," TN"
51975,"026 13 0 064.00","SINGLE FAMILY","314 DRAPER  CIR, GOODLETTSVILLE",2013-04-09,239900.00,20160715-0073067,No,0.68,"CITY OF GOODLETTSVILLE",28100.00,139000.00,167100.00,1971,4,3,0,"314 DRAPER  CIR"," GOODLETTSVILLE","314  DRAPER CIR"," GOODLETTSVILLE"," TN"
36525,"026 16 0 012.00","SINGLE FAMILY","200  CUMBERLAND HILLS DR, MADISON",2013-04-09,150000.00,20150827-0086999,No,0.96,"GENERAL SERVICES DISTRICT",37000.00,120000.00,157000.00,1963,3,2,0,"200  CUMBERLAND HILLS DR"," MADISON","200  CUMBERLAND HILLS DR"," MADISON"," TN"
46908,"026 16 0 014.00","SINGLE FAMILY","204  CUMBERLAND HILLS DR, MADISON",2013-04-09,183000.00,20160419-0037836,No,0.98,"GENERAL SERVICES DISTRICT",37000.00,113900.00,150900.00,1970,3,2,0,"204  CUMBERLAND HILLS DR"," MADISON","204  CUMBERLAND HILLS DR"," MADISON"," TN"
7021,"026 16 0 025.00","SINGLE FAMILY","219  CUMBERLAND HILLS DR, MADISON",2013-04-09,215000.00,20130906-0094088,No,1.01,"GENERAL SERVICES DISTRICT",37000.00,161800.00,198800.00,1981,2,2,0,"219  CUMBERLAND HILLS DR"," MADISON","219  CUMBERLAND HILLS DR"," MADISON"," TN"
56064,"026 16 0 028.00","SINGLE FAMILY","213 CUMBERLAND HILLS  DR, MADISON",2013-04-09,205000.00,20161102-0115831,No,1.12,"GENERAL SERVICES DISTRICT",37000.00,137300.00,174300.00,1960,3,2,0,"213 CUMBERLAND HILLS  DR"," MADISON","213  CUMBERLAND HILLS DR"," MADISON"," TN"
51990,"026 16 0 047.00","SINGLE FAMILY","2449 MANSKER  DR, MADISON",2013-04-09,175000.00,20160715-0072691,No,1.1,"GENERAL SERVICES DISTRICT",37000.00,105400.00,142400.00,1970,3,2,0,"2449 MANSKER  DR"," MADISON","2449  MANSKER DR"," MADISON"," TN"
15563,"026 16 0 055.00","SINGLE FAMILY","2317  SPRING BRANCH DR, MADISON",2013-04-09,250000.00,20140513-0040984,No,0.68,"GENERAL SERVICES DISTRICT",46300.00,205200.00,251500.00,1997,3,3,0,"2317  SPRING BRANCH DR"," MADISON","2317  SPRING BRANCH DR"," MADISON"," TN"
56039,"032 09 0 008.00","SINGLE FAMILY","100 CRYSTAL  CT, NASHVILLE",2013-04-09,118000.00,20161021-0111771,No,0.28,"GENERAL SERVICES DISTRICT",23000.00,82700.00,105700.00,1983,3,2,0,"100 CRYSTAL  CT"," NASHVILLE","100  CRYSTAL CT"," NASHVILLE"," TN"
48725,"032 09 0 011.00","SINGLE FAMILY","1528 FALL  DR, NASHVILLE",2013-04-09,145000.00,20160601-0055026,No,0.24,"GENERAL SERVICES DISTRICT",23000.00,69300.00,92300.00,1983,3,2,0,"1528 FALL  DR"," NASHVILLE","1528  FALL DR"," NASHVILLE"," TN"
41933,"032 09 0 021.00","SINGLE FAMILY","1609  FALL DR, NASHVILLE",2013-04-09,158000.00,20151204-0122562,No,0.26,"GENERAL SERVICES DISTRICT",23000.00,97400.00,120400.00,1987,3,2,0,"1609  FALL DR"," NASHVILLE","1609  FALL DR"," NASHVILLE"," TN"
29472,"032 09 0 022.00","SINGLE FAMILY","1605  FALL DR, NASHVILLE",2013-04-09,146100.00,20150424-0036844,No,0.26,"GENERAL SERVICES DISTRICT",23000.00,102100.00,125100.00,1987,3,2,0,"1605  FALL DR"," NASHVILLE","1605  FALL DR"," NASHVILLE"," TN"
33029,"032 09 0 035.00","SINGLE FAMILY","1708  FALL DR, NASHVILLE",2013-04-09,106900.00,20150610-0054916,No,0.26,"GENERAL SERVICES DISTRICT",23000.00,74300.00,97300.00,1987,3,2,0,"1708  FALL DR"," NASHVILLE","1708  FALL DR"," NASHVILLE"," TN"
40663,"032 09 0 049.00","SINGLE FAMILY","4813  INDIAN SUMMER DR, NASHVILLE",2013-04-09,154000.00,20151204-0122573,No,0.52,"GENERAL SERVICES DISTRICT",30000.00,105500.00,135500.00,1994,3,2,0,"4813  INDIAN SUMMER DR"," NASHVILLE","4813  INDIAN SUMMER DR"," NASHVILLE"," TN"
40665,"032 09 0 051.00","SINGLE FAMILY","4805  INDIAN SUMMER DR, NASHVILLE",2013-04-09,189000.00,20151106-0113353,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,147700.00,177700.00,1989,4,3,1,"4805  INDIAN SUMMER DR"," NASHVILLE","4805  INDIAN SUMMER DR"," NASHVILLE"," TN"
15544,"032 09 0 057.00","SINGLE FAMILY","4405  SUMMERTIME DR, NASHVILLE",2013-04-09,144000.00,20140513-0041007,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,107200.00,137200.00,1987,3,2,0,"4405  SUMMERTIME DR"," NASHVILLE","4405  SUMMERTIME DR"," NASHVILLE"," TN"
43079,"032 09 0 069.00","SINGLE FAMILY","4856  INDIAN SUMMER DR, NASHVILLE",2013-04-09,159000.00,20160202-0010054,No,0.6,"GENERAL SERVICES DISTRICT",30000.00,103400.00,133400.00,1987,3,2,0,"4856  INDIAN SUMMER DR"," NASHVILLE","4856  INDIAN SUMMER DR"," NASHVILLE"," TN"
51976,"032 09 0 074.00","SINGLE FAMILY","4876 INDIAN SUMMER  DR, NASHVILLE",2013-04-09,155000.00,20160721-0075428,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,96300.00,126300.00,1987,3,2,0,"4876 INDIAN SUMMER  DR"," NASHVILLE","4876  INDIAN SUMMER DR"," NASHVILLE"," TN"
54590,"032 09 0 076.00","SINGLE FAMILY","4900 INDIAN SUMMER  DR, NASHVILLE",2013-04-09,275000.00,20160912-0095759,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,236500.00,266500.00,1987,5,3,1,"4900 INDIAN SUMMER  DR"," NASHVILLE","4900  INDIAN SUMMER DR"," NASHVILLE"," TN"
8908,"032 09 0 096.00","SINGLE FAMILY","2161  QUAIL RIDGE DR, NASHVILLE",2013-04-09,221500.00,20131108-0115884,No,0.48,"GENERAL SERVICES DISTRICT",30000.00,190600.00,220600.00,2003,4,2,1,"2161  QUAIL RIDGE DR"," NASHVILLE","2161  QUAIL RIDGE DR"," NASHVILLE"," TN"
19812,"032 09 0 100.00","SINGLE FAMILY","2177  QUAIL RIDGE DR, NASHVILLE",2013-04-09,159500.00,20140814-0073440,No,0.66,"GENERAL SERVICES DISTRICT",30000.00,116800.00,146800.00,1997,3,2,0,"2177  QUAIL RIDGE DR"," NASHVILLE","2177  QUAIL RIDGE DR"," NASHVILLE"," TN"
16927,"032 09 0 112.00","SINGLE FAMILY","4728  INDIAN SUMMER DR, NASHVILLE",2013-04-09,208500.00,20140623-0054296,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,153700.00,183700.00,2005,4,2,1,"4728  INDIAN SUMMER DR"," NASHVILLE","4728  INDIAN SUMMER DR"," NASHVILLE"," TN"
28158,"032 09 0 113.00","SINGLE FAMILY","4724  INDIAN SUMMER DR, NASHVILLE",2013-04-09,211149.00,20150323-0024572,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,190400.00,220400.00,2005,4,2,1,"4724  INDIAN SUMMER DR"," NASHVILLE","4724  INDIAN SUMMER DR"," NASHVILLE"," TN"
3268,"032 09 0 127.00","SINGLE FAMILY","4640  INDIAN SUMMER DR, NASHVILLE",2013-04-09,152000.00,20130610-0058855,No,0.48,"GENERAL SERVICES DISTRICT",30000.00,108100.00,138100.00,1997,3,2,0,"4640  INDIAN SUMMER DR"," NASHVILLE","4640  INDIAN SUMMER DR"," NASHVILLE"," TN"
4523,"032 09 0 136.00","SINGLE FAMILY","2156  QUAIL RIDGE DR, NASHVILLE",2013-04-09,143000.00,20130701-0067653,No,0.5,"GENERAL SERVICES DISTRICT",30000.00,156500.00,186500.00,2005,3,3,0,"2156  QUAIL RIDGE DR"," NASHVILLE","2156  QUAIL RIDGE DR"," NASHVILLE"," TN"
33030,"032 09 0 137.00","SINGLE FAMILY","2152  QUAIL RIDGE DR, NASHVILLE",2013-04-09,181000.00,20150610-0054926,No,0.47,"GENERAL SERVICES DISTRICT",30000.00,156500.00,186500.00,2006,3,2,0,"2152  QUAIL RIDGE DR"," NASHVILLE","2152  QUAIL RIDGE DR"," NASHVILLE"," TN"
26217,"032 09 0 149.00","SINGLE FAMILY","2104  QUAIL RIDGE DR, NASHVILLE",2013-04-09,134900.00,20150128-0007926,No,0.46,"GENERAL SERVICES DISTRICT",30000.00,95000.00,129000.00,1999,3,2,0,"2104  QUAIL RIDGE DR"," NASHVILLE","2104  QUAIL RIDGE DR"," NASHVILLE"," TN"
29474,"032 10 0 010.00","SINGLE FAMILY","4298  BRICK CHURCH PIKE, WHITES CREEK",2013-04-09,197000.00,20150423-0036320,No,0.52,"GENERAL SERVICES DISTRICT",30000.00,155200.00,185200.00,1999,3,2,1,"4298  BRICK CHURCH PIKE"," WHITES CREEK","4298  BRICK CHURCH PIKE"," WHITES CREEK"," TN"
2049,"032 10 0 024.00","SINGLE FAMILY","4633  SETTER CT, NASHVILLE",2013-04-09,194000.00,20130430-0043007,No,0.63,"GENERAL SERVICES DISTRICT",30000.00,186800.00,216800.00,2003,4,2,1,"4633  SETTER CT"," NASHVILLE","4633  SETTER CT"," NASHVILLE"," TN"
21306,"032 13 0 001.00","SINGLE FAMILY","4212  BRICK CHURCH PIKE, WHITES CREEK",2013-04-09,69000.00,20140930-0089966,No,0.33,"GENERAL SERVICES DISTRICT",23000.00,62000.00,85000.00,1983,3,1,0,"4212  BRICK CHURCH PIKE"," WHITES CREEK","4212  BRICK CHURCH PIKE"," WHITES CREEK"," TN"
25024,"032 13 0 002.00","SINGLE FAMILY","4216  BRICK CHURCH PIKE, WHITES CREEK",2013-04-09,106000.00,20141229-0118506,No,0.36,"GENERAL SERVICES DISTRICT",23000.00,72100.00,95100.00,1983,3,1,0,"4216  BRICK CHURCH PIKE"," WHITES CREEK","4216  BRICK CHURCH PIKE"," WHITES CREEK"," TN"
12404,"032 13 0 003.00","SINGLE FAMILY","4220  BRICK CHURCH PIKE, WHITES CREEK",2013-04-09,119000.00,20140304-0018191,No,0.42,"GENERAL SERVICES DISTRICT",23000.00,107600.00,130600.00,1983,3,2,0,"4220  BRICK CHURCH PIKE"," WHITES CREEK","4220  BRICK CHURCH PIKE"," WHITES CREEK"," TN"
669,"032 13 0 007.00","SINGLE FAMILY","4225  WINTERBROOK RD, NASHVILLE",2013-04-09,52000.00,20130228-0020315,No,0.36,"GENERAL SERVICES DISTRICT",23000.00,69500.00,92500.00,1983,3,2,0,"4225  WINTERBROOK RD"," NASHVILLE","4225  WINTERBROOK RD"," NASHVILLE"," TN"
5811,"032 13 0 023.00","SINGLE FAMILY","1604  AUTUMN RIDGE DR, NASHVILLE",2013-04-09,139900.00,20130730-0079145,No,0.24,"GENERAL SERVICES DISTRICT",23000.00,98700.00,122300.00,1987,3,2,0,"1604  AUTUMN RIDGE DR"," NASHVILLE","1604  AUTUMN RIDGE DR"," NASHVILLE"," TN"
9802,"032 13 0 046.00","SINGLE FAMILY","4202  BRICK CHURCH PIKE, WHITES CREEK",2013-04-09,151000.00,20131122-0120466,No,0.36,"GENERAL SERVICES DISTRICT",23000.00,132200.00,155200.00,1984,4,2,0,"4202  BRICK CHURCH PIKE"," WHITES CREEK","4202  BRICK CHURCH PIKE"," WHITES CREEK"," TN"
29475,"032 13 0 056.00","SINGLE FAMILY","4305  FALLING LEAF LN, NASHVILLE",2013-04-09,133000.00,20150430-0038715,No,0.33,"GENERAL SERVICES DISTRICT",23000.00,82500.00,105500.00,1986,3,2,0,"4305  FALLING LEAF LN"," NASHVILLE","4305  FALLING LEAF LN"," NASHVILLE"," TN"
36507,"032 13 0 057.00","SINGLE FAMILY","4301  FALLING LEAF LN, NASHVILLE",2013-04-09,139900.00,20150828-0087432,No,0.26,"GENERAL SERVICES DISTRICT",23000.00,85500.00,108500.00,1986,3,2,0,"4301  FALLING LEAF LN"," NASHVILLE","4301  FALLING LEAF LN"," NASHVILLE"," TN"
15545,"032 13 0 067.00","SINGLE FAMILY","1717  AUTUMN RIDGE DR, NASHVILLE",2013-04-09,98000.00,20140523-0044636,No,0.25,"GENERAL SERVICES DISTRICT",23000.00,76900.00,99900.00,1986,3,2,0,"1717  AUTUMN RIDGE DR"," NASHVILLE","1717  AUTUMN RIDGE DR"," NASHVILLE"," TN"
41934,"032 14 0 018.00","SINGLE FAMILY","1418  BELLAVISTA BLVD, NASHVILLE",2013-04-09,225000.00,20160104-0000393,No,1.23,"GENERAL SERVICES DISTRICT",43600.00,142600.00,186200.00,1975,3,2,0,"1418  BELLAVISTA BLVD"," NASHVILLE","1418  BELLAVISTA BLVD"," NASHVILLE"," TN"
26218,"032 15 0 007.00","SINGLE FAMILY","1230  DALEMERE DR, NASHVILLE",2013-04-09,170000.00,20150203-0010225,No,0.91,"GENERAL SERVICES DISTRICT",40000.00,108500.00,148500.00,1963,3,2,0,"1230  DALEMERE DR"," NASHVILLE","1230  DALEMERE DR"," NASHVILLE"," TN"
33031,"032 15 0 014.00","SINGLE FAMILY","4105  CECIL CT, NASHVILLE",2013-04-09,188000.00,20150701-0063473,No,0.98,"GENERAL SERVICES DISTRICT",40000.00,114500.00,156100.00,1968,3,2,1,"4105  CECIL CT"," NASHVILLE","4105  CECIL CT"," NASHVILLE"," TN"
5812,"032 15 0 050.00","SINGLE FAMILY","1381  LA BOLDI AVE, NASHVILLE",2013-04-09,177500.00,20130709-0070774,No,2.2,"GENERAL SERVICES DISTRICT",48800.00,120700.00,172800.00,1977,4,2,0,"1381  LA BOLDI AVE"," NASHVILLE","1381  LA BOLDI AVE"," NASHVILLE"," TN"
28159,"032 16 0 008.00","SINGLE FAMILY","4105  MARYDALE DR, NASHVILLE",2013-04-09,210000.00,20150304-0018888,No,0.96,"GENERAL SERVICES DISTRICT",40000.00,125500.00,165500.00,1960,3,1,2,"4105  MARYDALE DR"," NASHVILLE","4105  MARYDALE DR"," NASHVILLE"," TN"
48726,"033 00 0 186.00","SINGLE FAMILY","1609 WEST  RD, GOODLETTSVILLE",2013-04-09,349900.00,20160518-0049456,No,0.37,"GENERAL SERVICES DISTRICT",28800.00,352800.00,390700.00,1995,6,3,0,"1609 WEST  RD"," GOODLETTSVILLE","1609  WEST RD"," GOODLETTSVILLE"," TN"
19813,"033 00 0 188.00","SINGLE FAMILY","505  AGEE RD, GOODLETTSVILLE",2013-04-09,118000.00,20140904-0081015,No,0.48,"GENERAL SERVICES DISTRICT",28800.00,92700.00,121500.00,1952,3,2,0,"505  AGEE RD"," GOODLETTSVILLE","505  AGEE RD"," GOODLETTSVILLE"," TN"
25025,"033 00 0 189.00","SINGLE FAMILY","507  AGEE RD, GOODLETTSVILLE",2013-04-09,109000.00,20141205-0111604,No,0.64,"GENERAL SERVICES DISTRICT",28800.00,55300.00,84100.00,1952,3,1,0,"507  AGEE RD"," GOODLETTSVILLE","507  AGEE RD"," GOODLETTSVILLE"," TN"
6998,"033 00 0 232.00","SINGLE FAMILY","450  W CAMPBELL RD, GOODLETTSVILLE",2013-04-09,135000.00,20130905-0093882,No,1.96,"GENERAL SERVICES DISTRICT",29100.00,126000.00,155100.00,1957,3,2,0,"450  W CAMPBELL RD"," GOODLETTSVILLE","450  W CAMPBELL RD"," GOODLETTSVILLE"," TN"
9803,"033 01 0 004.00","SINGLE FAMILY","962  CARLIN ST, GOODLETTSVILLE",2013-04-09,208900.00,20131126-0121430,No,0.96,"GENERAL SERVICES DISTRICT",35000.00,121500.00,156500.00,2001,3,2,1,"962  CARLIN ST"," GOODLETTSVILLE","962  CARLIN ST"," GOODLETTSVILLE"," TN"
3269,"033 01 0 005.00","SINGLE FAMILY","958  CARLIN ST, GOODLETTSVILLE",2013-04-09,135000.00,20130610-0058736,No,0.94,"GENERAL SERVICES DISTRICT",35000.00,99000.00,134000.00,1971,3,2,0,"958  CARLIN ST"," GOODLETTSVILLE","958  CARLIN ST"," GOODLETTSVILLE"," TN"
40666,"033 02 0 015.00","SINGLE FAMILY","1201  GENELLE DR, GOODLETTSVILLE",2013-04-09,293000.00,20151130-0120701,No,1.01,"GENERAL SERVICES DISTRICT",35000.00,135500.00,180000.00,1968,4,3,0,"1201  GENELLE DR"," GOODLETTSVILLE","1201  GENELLE DR"," GOODLETTSVILLE"," TN"
5813,"033 02 0 020.00","SINGLE FAMILY","1013  FONTAINE DR, GOODLETTSVILLE",2013-04-09,186500.00,20130805-0081535,No,1.01,"GENERAL SERVICES DISTRICT",35000.00,151400.00,186400.00,1970,5,3,0,"1013  FONTAINE DR"," GOODLETTSVILLE","1013  FONTAINE DR"," GOODLETTSVILLE"," TN"
25026,"033 03 0 005.00",DUPLEX,"195  DRY CREEK RD, GOODLETTSVILLE",2013-04-09,165000.00,20141216-0114911,No,1.02,"CITY OF GOODLETTSVILLE",35000.00,124400.00,159400.00,1978,4,3,0,"195  DRY CREEK RD"," GOODLETTSVILLE","195  DRY CREEK RD"," GOODLETTSVILLE"," TN"
3270,"033 03 0 006.00","SINGLE FAMILY","197  DRY CREEK RD, GOODLETTSVILLE",2013-04-09,209000.00,20130508-0046692,No,0.96,"CITY OF GOODLETTSVILLE",35000.00,126900.00,179600.00,1977,3,2,0,"197  DRY CREEK RD"," GOODLETTSVILLE","197  DRY CREEK RD"," GOODLETTSVILLE"," TN"
21307,"033 03 0 007.00","SINGLE FAMILY","199  DRY CREEK RD, GOODLETTSVILLE",2013-04-09,90000.00,20140930-0090328,No,0.89,"CITY OF GOODLETTSVILLE",35000.00,72000.00,107000.00,1945,2,1,0,"199  DRY CREEK RD"," GOODLETTSVILLE","199  DRY CREEK RD"," GOODLETTSVILLE"," TN"
29476,"033 04 0 002.00","SINGLE FAMILY","104  GARRETT DR, GOODLETTSVILLE",2013-04-09,64000.00,20150429-0038332,No,0.48,"CITY OF GOODLETTSVILLE",25500.00,73100.00,101100.00,1950,3,1,0,"104  GARRETT DR"," GOODLETTSVILLE","104  GARRETT DR"," GOODLETTSVILLE"," TN"
